person_id,bloc,birth,death,sex,deg,n_dyn_4hop,n_nodes_4hop,mother_pre_deg,mother_n_dyn_4hop,mother_n_nodes_4hop,father_pre_deg,father_n_dyn_4hop,father_n_nodes_4hop,mgf_pre_deg,mgf_n_dyn_4hop,mgf_n_nodes_4hop
p10202.htm#i102019,B34,1158,1186,M,6,20,252,10.0,21.0,205.0,8.0,24.0,269.0,4.0,17.0,147.0
p60135.htm#i601346,B38,1284,1346,M,3,9,54,,,,2.0,10.0,80.0,,,
p10793.htm#i107924,B26,1287,1347,M,8,13,103,1.0,1.0,1.0,2.0,5.0,68.0,0.0,1.0,0.0
p58658.htm#i586573,B4,1295,1345,M,4,6,35,3.0,5.0,60.0,1.0,2.0,18.0,5.0,12.0,183.0
p16403.htm#i164028,B1,1265,1326,M,6,3,24,1.0,2.0,6.0,2.0,3.0,11.0,,,
p3492.htm#i34915,B44,1152,1201,M,5,4,93,2.0,2.0,17.0,3.0,3.0,28.0,1.0,1.0,11.0
p10545.htm#i105441,B1,1076,1137,M,4,9,104,2.0,3.0,29.0,3.0,4.0,71.0,1.0,1.0,14.0
p11309.htm#i113087,B1,1257,1296,M,5,3,117,4.0,3.0,97.0,4.0,2.0,72.0,4.0,3.0,85.0
p68957.htm#i689565,B36,1120,1182,M,2,5,72,4.0,8.0,60.0,4.0,4.0,38.0,7.0,9.0,95.0
p70901.htm#i709001,B38,1273,1333,M,3,4,41,3.0,6.0,56.0,3.0,6.0,45.0,3.0,6.0,99.0
p11302.htm#i113020,B1,1152,1202,M,8,3,73,,,,7.0,3.0,57.0,,,
p747.htm#i7468,B1,1200,1214,M,2,5,87,4.0,4.0,82.0,3.0,7.0,129.0,6.0,3.0,100.0
p4156.htm#i41551,B1,1226,1239,M,2,4,46,4.0,4.0,59.0,4.0,4.0,53.0,3.0,3.0,39.0
p10492.htm#i104916,B34,1163,1218,M,2,22,279,1.0,7.0,35.0,13.0,27.0,303.0,,,
p10788.htm#i107871,B26,1297,1346,M,3,14,123,5.0,12.0,143.0,6.0,9.0,78.0,15.0,17.0,264.0
p747.htm#i7469,B1,1209,1264,M,2,5,153,6.0,4.0,97.0,5.0,7.0,141.0,7.0,3.0,119.0
p11429.htm#i114281,B1,1206,1253,M,9,6,137,5.0,4.0,109.0,4.0,3.0,68.0,6.0,6.0,161.0
p4285.htm#i42844,B1,1113,1167,M,3,5,39,3.0,5.0,23.0,1.0,3.0,7.0,4.0,7.0,62.0
p4722.htm#i47214,B34,1267,1326,M,6,17,152,7.0,13.0,89.0,7.0,9.0,54.0,7.0,17.0,190.0
p70900.htm#i708999,B38,1273,1333,M,3,4,41,3.0,6.0,56.0,3.0,6.0,45.0,3.0,6.0,99.0
p10487.htm#i104863,B25,1173,1216,M,3,15,157,3.0,5.0,33.0,4.0,6.0,47.0,5.0,4.0,32.0
p11407.htm#i114061,B1,1107,1137,M,4,6,126,6.0,5.0,70.0,3.0,4.0,41.0,4.0,7.0,121.0
p4049.htm#i40486,B34,1114,1164,M,1,2,8,,,,1.0,2.0,11.0,,,
p10468.htm#i104674,B34,1094,1120,M,2,16,188,3.0,10.0,36.0,11.0,15.0,188.0,,,
p17009.htm#i170082,B4,1252,1282,M,4,5,57,2.0,4.0,33.0,4.0,5.0,90.0,,,
p66331.htm#i663306,B0,1192,1264,M,2,5,38,2.0,5.0,35.0,4.0,7.0,87.0,1.0,4.0,11.0
p40603.htm#i406022,B36,1192,1260,M,4,4,31,5.0,6.0,20.0,5.0,3.0,13.0,1.0,3.0,13.0
p1982.htm#i19820,B33,1274,1336,M,8,10,63,3.0,10.0,67.0,3.0,5.0,26.0,1.0,4.0,22.0
p838.htm#i8376,B0,1194,1265,M,7,3,78,3.0,1.0,34.0,1.0,1.0,15.0,4.0,1.0,42.0
p11344.htm#i113439,B4,1290,1319,M,3,3,142,7.0,4.0,137.0,7.0,4.0,183.0,7.0,6.0,212.0
p4200.htm#i41992,B4,1287,1330,M,2,5,118,7.0,6.0,123.0,7.0,6.0,178.0,4.0,7.0,162.0
p4210.htm#i42096,B4,1249,1302,M,2,3,82,1.0,3.0,44.0,3.0,5.0,100.0,,,
p10492.htm#i104917,B34,1162,1214,M,2,21,282,3.0,5.0,53.0,9.0,25.0,291.0,8.0,3.0,41.0
p48332.htm#i483317,B4,1089,1146,M,2,2,48,1.0,2.0,27.0,4.0,4.0,42.0,,,
p11333.htm#i113322,B4,1065,1107,M,4,6,91,1.0,5.0,25.0,3.0,8.0,61.0,,,
p10464.htm#i104635,B1,1175,1227,M,7,14,286,7.0,19.0,234.0,11.0,13.0,200.0,20.0,27.0,375.0
p67317.htm#i673168,B11,1070,1137,M,7,2,19,3.0,1.0,7.0,3.0,1.0,7.0,3.0,1.0,7.0
p11384.htm#i113834,B1,1256,1298,M,5,7,310,6.0,8.0,209.0,12.0,10.0,270.0,12.0,9.0,260.0
p10465.htm#i104647,B1,1174,1204,M,4,5,126,2.0,5.0,69.0,5.0,7.0,150.0,6.0,6.0,55.0
p26757.htm#i267570,B25,1221,1278,M,2,1,19,,,,1.0,2.0,24.0,,,
p1632.htm#i16317,B4,1206,1285,M,2,5,116,6.0,6.0,49.0,7.0,6.0,96.0,1.0,4.0,20.0
p10915.htm#i109147,B26,1233,1270,M,5,4,57,3.0,1.0,18.0,2.0,1.0,14.0,2.0,1.0,16.0
p11528.htm#i115271,B4,1084,1143,M,10,5,112,3.0,5.0,58.0,3.0,4.0,63.0,7.0,8.0,91.0
p56807.htm#i568069,B3,1166,1224,M,4,1,20,3.0,1.0,13.0,4.0,1.0,16.0,1.0,1.0,8.0
p11300.htm#i112992,B1,1126,1157,M,2,3,49,,,,2.0,3.0,43.0,,,
p10477.htm#i104761,B34,1162,1214,M,2,21,262,1.0,1.0,1.0,9.0,25.0,291.0,,,
p26757.htm#i267568,B25,1191,1251,M,1,2,29,,,,2.0,4.0,23.0,,,
p4170.htm#i41698,B4,1278,1331,M,5,8,190,8.0,6.0,153.0,9.0,6.0,169.0,5.0,5.0,177.0
p24826.htm#i248260,B4,1204,1245,M,2,4,71,2.0,4.0,51.0,3.0,8.0,130.0,1.0,2.0,13.0
p30139.htm#i301383,B38,1245,1302,M,2,1,22,2.0,1.0,12.0,2.0,1.0,17.0,1.0,1.0,5.0
p58177.htm#i581761,B27,1078,1138,M,4,4,26,1.0,4.0,22.0,3.0,5.0,38.0,,,
p10774.htm#i107739,B34,1070,1134,M,4,7,68,4.0,2.0,32.0,4.0,3.0,39.0,5.0,2.0,44.0
p56019.htm#i560188,B26,1205,1262,M,4,1,21,,,,2.0,1.0,27.0,,,
p10203.htm#i102026,B34,1060,1100,M,2,13,154,8.0,8.0,153.0,8.0,10.0,125.0,6.0,9.0,194.0
p10239.htm#i102390,B4,1134,1158,M,4,7,91,3.0,4.0,67.0,4.0,7.0,127.0,6.0,7.0,73.0
p16860.htm#i168592,B3,1267,1287,M,1,4,24,,,,3.0,8.0,56.0,,,
p11426.htm#i114255,B1,1186,1186,M,2,3,48,3.0,5.0,63.0,4.0,5.0,140.0,1.0,2.0,15.0
p66.htm#i655,B26,1228,1268,M,10,7,104,3.0,9.0,141.0,1.0,5.0,51.0,15.0,19.0,289.0
p22389.htm#i223882,B27,1272,1332,M,6,1,16,2.0,1.0,6.0,2.0,1.0,9.0,1.0,1.0,4.0
p22150.htm#i221492,B0,1075,1135,M,4,2,28,1.0,2.0,17.0,3.0,2.0,42.0,,,
p776.htm#i7753,B0,1280,1311,M,3,5,183,4.0,6.0,177.0,11.0,6.0,263.0,9.0,6.0,194.0
p923.htm#i9224,B34,1183,1242,M,4,7,63,3.0,5.0,63.0,3.0,7.0,59.0,2.0,5.0,48.0
p11397.htm#i113961,B1,1227,1247,M,3,4,155,5.0,4.0,136.0,5.0,7.0,174.0,7.0,6.0,184.0
p11396.htm#i113960,B1,1176,1230,M,9,7,172,4.0,7.0,99.0,4.0,7.0,120.0,7.0,6.0,130.0
p38685.htm#i386845,B25,1270,1329,M,4,4,48,1.0,1.0,26.0,2.0,2.0,45.0,,,
p843.htm#i8426,B0,1173,1233,M,5,5,41,1.0,1.0,1.0,2.0,4.0,43.0,1.0,1.0,1.0
p11304.htm#i113033,B1,1214,1254,M,2,4,35,2.0,3.0,19.0,5.0,3.0,36.0,,,
p10351.htm#i103510,B26,1266,1307,M,2,12,134,4.0,5.0,87.0,5.0,10.0,136.0,3.0,4.0,60.0
p37786.htm#i377855,B6,1215,1288,M,4,6,52,3.0,3.0,22.0,3.0,6.0,43.0,2.0,3.0,9.0
p10312.htm#i103120,B4,1200,1234,M,4,5,145,3.0,4.0,115.0,7.0,8.0,315.0,1.0,3.0,32.0
p4218.htm#i42179,B6,1150,1212,M,4,6,48,2.0,1.0,9.0,4.0,1.0,13.0,,,
p15827.htm#i158267,B0,1123,1180,M,5,9,167,4.0,8.0,126.0,7.0,14.0,192.0,8.0,9.0,153.0
p66.htm#i652,B34,1219,1279,M,6,7,89,5.0,1.0,20.0,7.0,3.0,31.0,,,
p10548.htm#i105478,B1,1219,1259,M,8,6,182,7.0,6.0,169.0,11.0,9.0,244.0,9.0,7.0,182.0
p22081.htm#i220803,B1,1218,1277,M,2,1,54,2.0,1.0,31.0,3.0,3.0,40.0,3.0,2.0,42.0
p4202.htm#i42014,B4,1250,1302,M,7,7,225,5.0,4.0,167.0,3.0,5.0,167.0,9.0,7.0,253.0
p11462.htm#i114612,B1,1154,1193,M,2,2,114,2.0,4.0,85.0,5.0,3.0,106.0,5.0,6.0,104.0
p19079.htm#i190786,B34,1256,1316,M,1,7,102,,,,6.0,16.0,278.0,,,
p16224.htm#i162240,B34,1060,1111,M,5,7,149,9.0,5.0,72.0,12.0,8.0,122.0,4.0,4.0,40.0
p11397.htm#i113963,B1,1208,1228,M,4,4,126,3.0,3.0,62.0,4.0,4.0,94.0,5.0,4.0,81.0
p10468.htm#i104672,B34,1114,1161,M,2,13,126,3.0,16.0,163.0,1.0,13.0,70.0,27.0,22.0,332.0
p10468.htm#i104675,B34,1092,1152,M,2,16,255,2.0,10.0,32.0,8.0,15.0,184.0,,,
p10468.htm#i104678,B3,1098,1158,M,4,6,93,,,,1.0,1.0,6.0,,,
p59435.htm#i594348,B0,1188,1212,M,2,3,50,,,,3.0,3.0,42.0,,,
p902.htm#i9016,B1,1162,1221,M,5,9,94,2.0,3.0,30.0,2.0,9.0,115.0,1.0,3.0,16.0
p12000.htm#i119995,B44,1184,1244,M,11,5,87,4.0,4.0,40.0,4.0,5.0,56.0,1.0,3.0,19.0
p46549.htm#i465487,B34,1209,1268,M,2,5,49,1.0,3.0,22.0,3.0,6.0,73.0,,,
p10544.htm#i105431,B1,1046,1101,M,1,5,84,,,,8.0,7.0,114.0,,,
p67284.htm#i672832,B16,1300,1360,M,2,1,32,4.0,1.0,38.0,1.0,1.0,24.0,8.0,1.0,51.0
p4291.htm#i42902,B0,1155,1202,M,4,6,75,3.0,4.0,50.0,3.0,2.0,25.0,3.0,4.0,55.0
p12001.htm#i120006,B44,1218,1269,M,2,6,68,4.0,6.0,76.0,6.0,5.0,60.0,4.0,8.0,166.0
p43905.htm#i439042,B27,1215,1275,M,3,2,22,4.0,2.0,23.0,2.0,2.0,20.0,4.0,2.0,30.0
p70906.htm#i709053,B4,1188,1248,M,6,5,73,2.0,3.0,29.0,4.0,6.0,67.0,,,
p10460.htm#i104591,B4,1240,1301,M,2,12,184,7.0,22.0,330.0,6.0,13.0,173.0,22.0,34.0,586.0
p64713.htm#i647127,B0,1285,1338,M,5,3,36,1.0,1.0,18.0,3.0,1.0,33.0,,,
p10191.htm#i101908,B34,1267,1274,M,2,4,150,6.0,6.0,197.0,6.0,13.0,269.0,17.0,9.0,282.0
p35875.htm#i358742,B25,1265,1348,M,2,2,42,,,,1.0,2.0,43.0,,,
p67221.htm#i672205,B16,1284,1341,M,2,2,21,3.0,3.0,39.0,1.0,2.0,17.0,4.0,3.0,66.0
p11417.htm#i114166,B4,1288,1342,M,11,11,229,3.0,4.0,122.0,3.0,4.0,124.0,14.0,4.0,203.0
p49171.htm#i491702,B38,1244,1304,M,11,3,31,,,,1.0,1.0,8.0,,,
p10471.htm#i104706,B34,1082,1148,M,6,17,214,4.0,12.0,112.0,4.0,10.0,107.0,8.0,12.0,132.0
p60555.htm#i605545,B0,1300,1352,M,3,7,44,3.0,6.0,42.0,3.0,7.0,69.0,4.0,5.0,51.0
p66330.htm#i663300,B0,1158,1244,M,6,8,106,4.0,8.0,117.0,4.0,9.0,148.0,10.0,8.0,121.0
p62941.htm#i629409,B12,1290,1355,M,2,10,114,0.0,1.0,0.0,7.0,9.0,142.0,,,
p60458.htm#i604580,B0,1250,1310,M,3,3,113,3.0,3.0,33.0,5.0,3.0,80.0,,,
p11432.htm#i114314,B4,1234,1283,M,8,7,241,12.0,5.0,143.0,14.0,8.0,179.0,7.0,6.0,209.0
p53085.htm#i530842,B4,1220,1266,M,5,10,84,4.0,5.0,112.0,2.0,5.0,57.0,11.0,5.0,197.0
p19831.htm#i198302,B26,1068,1127,M,2,3,19,,,,,,,,,
p53848.htm#i538479,B12,1230,1295,M,5,2,63,2.0,2.0,13.0,4.0,2.0,21.0,,,
p4272.htm#i42713,B34,1219,1267,M,4,8,102,5.0,5.0,72.0,5.0,6.0,127.0,7.0,7.0,92.0
p32195.htm#i321948,B26,1212,1264,M,4,1,17,1.0,1.0,8.0,2.0,1.0,14.0,,,
p10776.htm#i107760,B27,1197,1257,M,5,13,215,4.0,5.0,71.0,5.0,5.0,53.0,6.0,9.0,122.0
p4297.htm#i42964,B0,1190,1228,M,7,3,88,2.0,2.0,41.0,3.0,3.0,47.0,4.0,3.0,55.0
p11393.htm#i113927,B1,1107,1169,M,4,2,59,3.0,2.0,31.0,4.0,2.0,47.0,1.0,1.0,16.0
p10776.htm#i107755,B26,1243,1304,M,15,17,280,3.0,11.0,169.0,5.0,8.0,120.0,9.0,12.0,208.0
p11288.htm#i112871,B1,1249,1308,M,7,5,176,5.0,5.0,159.0,5.0,6.0,150.0,7.0,8.0,226.0
p70427.htm#i704266,B4,1068,1136,M,4,6,67,1.0,2.0,10.0,4.0,4.0,18.0,,,
p66333.htm#i663330,B0,1236,1283,M,2,6,51,8.0,5.0,41.0,14.0,8.0,80.0,2.0,3.0,28.0
p4033.htm#i40328,B0,1141,1190,M,8,6,101,3.0,5.0,39.0,3.0,8.0,91.0,4.0,3.0,44.0
p10914.htm#i109138,B26,1141,1200,M,5,5,81,1.0,1.0,1.0,2.0,13.0,118.0,1.0,1.0,1.0
p4197.htm#i41966,B4,1288,1300,M,2,4,96,3.0,4.0,163.0,3.0,5.0,128.0,8.0,7.0,248.0
p4193.htm#i41929,B4,1288,1299,M,2,3,103,6.0,4.0,135.0,6.0,4.0,179.0,7.0,6.0,211.0
p70909.htm#i709082,B4,1290,1363,M,5,9,53,4.0,4.0,34.0,8.0,4.0,47.0,,,
p58220.htm#i582192,B0,1215,1248,M,4,3,46,3.0,2.0,26.0,3.0,4.0,67.0,2.0,2.0,10.0
p10782.htm#i107811,B0,1265,1326,M,8,11,276,6.0,6.0,119.0,9.0,6.0,179.0,,,
p1651.htm#i16506,B0,1252,1272,M,2,5,107,4.0,6.0,108.0,4.0,6.0,148.0,11.0,7.0,142.0
p44944.htm#i449438,B27,1219,1279,M,2,2,31,3.0,2.0,22.0,4.0,3.0,49.0,1.0,1.0,11.0
p833.htm#i8328,B0,1255,1358,M,2,8,62,2.0,4.0,35.0,2.0,7.0,36.0,3.0,5.0,32.0
p903.htm#i9027,B1,1209,1278,M,6,5,64,2.0,2.0,3.0,2.0,5.0,40.0,0.0,1.0,0.0
p59216.htm#i592157,B0,1285,1348,M,4,4,115,3.0,5.0,136.0,1.0,2.0,47.0,14.0,6.0,271.0
p60129.htm#i601281,B34,1094,1149,M,3,9,77,5.0,6.0,44.0,4.0,5.0,44.0,3.0,6.0,33.0
p64038.htm#i640372,B26,1270,1338,M,4,5,60,3.0,3.0,48.0,2.0,1.0,20.0,6.0,3.0,56.0
p453.htm#i4527,B4,1170,1218,M,6,5,104,4.0,4.0,43.0,1.0,3.0,11.0,5.0,8.0,95.0
p61480.htm#i614800,B34,1150,1207,M,4,6,120,5.0,6.0,150.0,5.0,6.0,137.0,11.0,7.0,161.0
p10311.htm#i103104,B4,1289,1316,M,6,6,197,3.0,9.0,163.0,3.0,5.0,185.0,5.0,10.0,181.0
p48332.htm#i483320,B4,1107,1161,M,2,2,28,1.0,2.0,19.0,3.0,2.0,35.0,,,
p378.htm#i3777,B34,1084,1120,M,4,3,26,3.0,4.0,40.0,3.0,2.0,17.0,5.0,7.0,97.0
p10216.htm#i102160,B4,1091,1152,M,13,11,231,11.0,13.0,162.0,12.0,9.0,115.0,13.0,16.0,231.0
p11361.htm#i113609,B4,1248,1305,M,13,6,222,6.0,7.0,112.0,10.0,7.0,126.0,6.0,9.0,139.0
p13745.htm#i137446,B112,1280,1306,M,4,6,49,4.0,4.0,28.0,4.0,9.0,76.0,3.0,4.0,14.0
p10473.htm#i104725,B34,1141,1197,M,2,15,194,4.0,16.0,287.0,3.0,14.0,168.0,8.0,14.0,238.0
p10685.htm#i106847,B4,1216,1263,M,3,4,39,0.0,1.0,0.0,3.0,6.0,58.0,,,
p747.htm#i7466,B1,1210,1272,M,2,5,161,8.0,4.0,99.0,7.0,7.0,145.0,7.0,3.0,121.0
p11363.htm#i113623,B4,1248,1302,M,6,10,88,3.0,6.0,59.0,3.0,6.0,65.0,6.0,5.0,67.0
p65590.htm#i655893,B25,1268,1328,M,2,6,82,3.0,7.0,118.0,3.0,6.0,69.0,7.0,7.0,177.0
p19080.htm#i190800,B34,1214,1246,M,3,10,92,5.0,11.0,101.0,5.0,12.0,75.0,7.0,10.0,142.0
p67303.htm#i673028,B16,1174,1234,M,3,3,22,,,,1.0,1.0,10.0,,,
p70420.htm#i704194,B34,1050,1111,M,1,3,63,,,,2.0,7.0,92.0,,,
p11328.htm#i113278,B4,1177,1209,M,4,6,108,4.0,5.0,115.0,4.0,4.0,76.0,9.0,8.0,222.0
p19860.htm#i198600,B27,1195,1229,M,6,7,81,1.0,4.0,48.0,7.0,9.0,97.0,,,
p66331.htm#i663308,B27,1124,1200,M,1,7,68,,,,6.0,7.0,78.0,,,
p64202.htm#i642011,B36,1255,1316,M,2,6,64,2.0,3.0,24.0,3.0,6.0,42.0,2.0,2.0,17.0
p10474.htm#i104739,B34,1100,1100,M,1,5,68,,,,5.0,14.0,158.0,,,
p453.htm#i4530,B4,1184,1237,M,7,6,124,3.0,4.0,98.0,8.0,4.0,157.0,4.0,4.0,76.0
p10215.htm#i102149,B34,1187,1203,M,2,11,154,7.0,14.0,192.0,5.0,20.0,252.0,4.0,10.0,172.0
p46548.htm#i465473,B34,1127,1192,M,2,13,156,2.0,16.0,205.0,3.0,13.0,122.0,29.0,22.0,382.0
p11475.htm#i114744,B1,1110,1171,M,1,3,46,,,,3.0,5.0,70.0,,,
p61957.htm#i619565,B38,1164,1220,M,2,1,20,2.0,1.0,13.0,2.0,1.0,18.0,1.0,1.0,6.0
p15562.htm#i155617,B25,1262,1311,M,2,2,23,3.0,2.0,34.0,3.0,2.0,31.0,4.0,4.0,62.0
p24823.htm#i248224,B4,1184,1229,M,2,5,132,5.0,8.0,160.0,7.0,8.0,160.0,7.0,9.0,174.0
p4305.htm#i43044,B0,1260,1329,M,12,11,203,5.0,4.0,141.0,13.0,3.0,135.0,7.0,6.0,192.0
p68850.htm#i688495,B0,1275,1322,M,3,3,19,1.0,1.0,6.0,3.0,1.0,8.0,,,
p11479.htm#i114789,B1,1220,1263,M,8,1,50,7.0,1.0,37.0,8.0,3.0,46.0,3.0,2.0,47.0
p11426.htm#i114258,B0,1176,1202,M,2,3,63,4.0,7.0,135.0,3.0,4.0,79.0,7.0,8.0,212.0
p44941.htm#i449406,B27,1252,1312,M,5,2,27,2.0,1.0,14.0,3.0,1.0,19.0,1.0,1.0,7.0
p15484.htm#i154834,B25,1283,1339,M,4,4,45,2.0,1.0,19.0,3.0,1.0,31.0,2.0,1.0,14.0
p22080.htm#i220798,B1,1086,1146,M,1,1,14,,,,1.0,4.0,40.0,,,
p54621.htm#i546206,B15,1188,1260,M,4,1,26,2.0,1.0,27.0,2.0,1.0,24.0,5.0,1.0,26.0
p784.htm#i7832,B1,1297,1361,M,12,14,203,15.0,8.0,224.0,15.0,5.0,247.0,11.0,10.0,233.0
p7225.htm#i72242,B26,1236,1303,M,3,6,109,,,,2.0,2.0,41.0,,,
p10251.htm#i102503,B4,1081,1150,M,4,9,175,3.0,8.0,131.0,3.0,8.0,94.0,13.0,11.0,193.0
p4206.htm#i42058,B34,1142,1202,M,2,6,61,3.0,13.0,129.0,2.0,4.0,46.0,10.0,16.0,242.0
p4094.htm#i40937,B1,1248,1291,M,2,3,88,3.0,4.0,137.0,3.0,3.0,124.0,6.0,6.0,191.0
p782.htm#i7817,B1,1232,1279,M,2,7,179,8.0,7.0,151.0,8.0,8.0,179.0,7.0,7.0,137.0
p4187.htm#i41866,B1,1157,1217,M,3,10,83,3.0,11.0,79.0,0.0,1.0,0.0,6.0,11.0,140.0
p11428.htm#i114277,B1,1165,1197,M,4,5,121,3.0,2.0,61.0,5.0,5.0,123.0,2.0,3.0,47.0
p10458.htm#i104575,B26,1272,1281,M,2,7,132,5.0,15.0,288.0,6.0,14.0,223.0,12.0,25.0,478.0
p59354.htm#i593536,B0,1125,1190,M,4,3,56,1.0,2.0,14.0,3.0,2.0,22.0,,,
p4209.htm#i42086,B4,1282,1348,M,8,7,227,4.0,6.0,178.0,6.0,6.0,235.0,8.0,7.0,250.0
p33641.htm#i336409,B6,1280,1330,M,5,5,50,2.0,5.0,44.0,3.0,4.0,79.0,6.0,5.0,46.0
p895.htm#i8947,B1,1071,1116,M,2,6,34,4.0,4.0,17.0,6.0,8.0,45.0,,,
p32799.htm#i327984,B34,1270,1330,M,1,6,82,,,,2.0,14.0,199.0,,,
p10470.htm#i104699,B34,1140,1200,M,2,14,158,3.0,13.0,115.0,4.0,16.0,225.0,1.0,4.0,39.0
p59996.htm#i599959,B6,1127,1166,M,3,3,18,1.0,1.0,7.0,3.0,1.0,11.0,,,
p58295.htm#i582949,B0,1294,1354,M,4,2,22,1.0,1.0,17.0,3.0,2.0,39.0,,,
p70906.htm#i709055,B4,1256,1302,M,4,7,162,7.0,5.0,226.0,4.0,5.0,108.0,9.0,8.0,284.0
p67305.htm#i673047,B16,1280,1340,M,2,3,22,1.0,2.0,8.0,2.0,2.0,13.0,,,
p59997.htm#i599962,B6,1174,1223,M,4,2,37,3.0,1.0,20.0,2.0,2.0,19.0,4.0,1.0,18.0
p4316.htm#i43151,B0,1261,1277,M,4,3,64,5.0,2.0,84.0,5.0,2.0,108.0,7.0,1.0,115.0
p11528.htm#i115273,B4,1143,1171,M,2,3,50,,,,6.0,5.0,108.0,,,
p11476.htm#i114759,B1,1186,1218,M,3,3,39,1.0,3.0,24.0,3.0,3.0,46.0,,,
p844.htm#i8432,B0,1202,1279,M,2,4,29,2.0,3.0,12.0,3.0,5.0,32.0,2.0,3.0,6.0
p67269.htm#i672689,B16,1180,1216,M,2,2,46,8.0,2.0,26.0,9.0,2.0,33.0,2.0,2.0,25.0
p15192.htm#i151918,B16,1063,1130,M,3,3,42,2.0,1.0,24.0,3.0,1.0,30.0,1.0,1.0,13.0
p11383.htm#i113827,B1,1290,1313,M,2,2,80,3.0,2.0,108.0,3.0,4.0,109.0,7.0,6.0,203.0
p10676.htm#i106754,B4,1154,1212,M,2,7,109,4.0,10.0,167.0,3.0,7.0,89.0,11.0,11.0,241.0
p10252.htm#i102513,B0,1099,1168,M,11,12,259,5.0,6.0,130.0,6.0,4.0,66.0,9.0,9.0,252.0
p572.htm#i5717,B1,1115,1191,M,3,8,129,8.0,7.0,105.0,8.0,9.0,145.0,4.0,6.0,83.0
p70903.htm#i709026,B4,1126,1186,M,8,7,83,3.0,3.0,43.0,3.0,4.0,28.0,4.0,6.0,71.0
p4272.htm#i42711,B34,1221,1260,M,6,17,280,16.0,26.0,336.0,10.0,15.0,149.0,4.0,18.0,181.0
p1171.htm#i11706,B36,1257,1328,M,4,9,72,3.0,4.0,28.0,3.0,8.0,66.0,1.0,3.0,11.0
p58174.htm#i581735,B27,1157,1208,M,4,7,84,3.0,8.0,100.0,3.0,6.0,79.0,6.0,13.0,151.0
p10469.htm#i104685,B25,1100,1176,M,3,6,93,3.0,3.0,9.0,3.0,3.0,8.0,2.0,3.0,10.0
p923.htm#i9223,B34,1214,1274,M,4,7,83,4.0,8.0,59.0,3.0,6.0,53.0,4.0,5.0,43.0
p60459.htm#i604582,B0,1260,1313,M,2,2,65,5.0,3.0,46.0,7.0,3.0,98.0,,,
p4188.htm#i41872,B1,1157,1211,M,2,8,79,3.0,11.0,79.0,0.0,1.0,0.0,6.0,11.0,140.0
p10457.htm#i104564,B34,1294,1337,M,3,9,190,5.0,9.0,247.0,4.0,6.0,117.0,21.0,14.0,408.0
p12010.htm#i120099,B44,1269,1302,M,5,7,107,3.0,5.0,119.0,3.0,5.0,90.0,8.0,5.0,134.0
p4267.htm#i42668,B38,1270,1333,M,9,22,204,5.0,12.0,105.0,5.0,11.0,67.0,5.0,12.0,221.0
p902.htm#i9015,B1,1162,1203,M,2,7,80,2.0,3.0,30.0,2.0,9.0,115.0,1.0,3.0,16.0
p25028.htm#i250277,B112,1294,1351,M,2,7,64,4.0,7.0,69.0,5.0,4.0,39.0,6.0,7.0,97.0
p3110.htm#i31097,B0,1050,1129,M,7,7,99,1.0,1.0,8.0,3.0,1.0,13.0,,,
p1.htm#i10,B1,1250,1303,M,3,4,184,6.0,5.0,162.0,6.0,6.0,153.0,7.0,8.0,228.0
p67272.htm#i672712,B16,1058,1112,M,3,1,19,,,,1.0,3.0,28.0,,,
p10270.htm#i102699,B12,1280,1337,M,9,15,294,4.0,10.0,145.0,4.0,9.0,125.0,8.0,10.0,236.0
p10881.htm#i108806,B11,1293,1333,M,6,5,51,5.0,5.0,56.0,5.0,4.0,50.0,11.0,6.0,99.0
p10223.htm#i102228,B4,1239,1305,M,9,9,229,,,,2.0,8.0,69.0,,,
p882.htm#i8818,B26,1164,1231,M,3,5,42,4.0,6.0,49.0,6.0,7.0,54.0,2.0,8.0,91.0
p11996.htm#i119952,B44,1075,1125,M,6,6,46,7.0,8.0,46.0,7.0,9.0,51.0,1.0,6.0,21.0
p22156.htm#i221557,B1,1289,1343,M,3,5,68,3.0,4.0,129.0,4.0,3.0,73.0,6.0,7.0,214.0
p11998.htm#i119976,B44,1100,1151,M,2,3,30,1.0,3.0,16.0,3.0,6.0,31.0,,,
p797.htm#i7967,B1,1100,1126,M,2,7,80,3.0,5.0,73.0,3.0,7.0,110.0,4.0,5.0,65.0
p44400.htm#i443997,B25,1260,1304,M,4,7,71,6.0,8.0,111.0,2.0,6.0,52.0,13.0,11.0,189.0
p40138.htm#i401373,B245,1277,1336,M,4,5,28,3.0,2.0,15.0,3.0,2.0,24.0,2.0,2.0,12.0
p10684.htm#i106838,B1,1240,1315,M,11,11,259,3.0,5.0,113.0,5.0,6.0,165.0,9.0,7.0,185.0
p10915.htm#i109150,B34,1215,1247,M,5,12,169,3.0,6.0,38.0,3.0,21.0,243.0,4.0,6.0,43.0
p38685.htm#i386846,B25,1270,1329,M,3,4,48,1.0,1.0,26.0,2.0,2.0,45.0,,,
p58176.htm#i581751,B27,1134,1190,M,2,6,59,4.0,6.0,90.0,4.0,7.0,81.0,5.0,7.0,111.0
p67274.htm#i672734,B16,1284,1341,M,2,3,51,5.0,2.0,25.0,4.0,3.0,47.0,2.0,2.0,12.0
